node_id,x,y
480,4.7210389931819016e-7,-3.430035604918268e-7
481,5.580613382711805e-7,-1.8132512051040268e-7
482,5.900083200000001e-7,-4.335310803349844e-22
483,5.642011765375312e-7,1.8332007489482366e-7
484,4.825496160870342e-7,3.505928179598897e-7
485,3.52490132326907e-7,4.851610452792439e-7
486,1.8631250647145612e-7,5.734109339370568e-7
487,-5.942288034287353e-22,6.0614784e-7
488,-1.8830746085587695e-7,5.795507722034075e-7
489,-3.6007938979496815e-7,4.956067620480893e-7
490,-4.982181912402988e-7,3.619767041619857e-7
491,-5.887605296029331e-7,1.9129989243250948e-7
492,-6.222873600000001e-7,5.3345755650169975e-22
493,-5.949003678692838e-7,-1.932948468169302e-7
494,-5.086639080091429e-7,-3.6956596163004847e-7
495,-3.714632759970643e-7,-5.112753372013538e-7
496,-1.962872783935649e-7,-6.041101252688087e-7
497,-1.7204595310561865e-21,-6.3842688e-7
498,1.9828223277798554e-7,-6.102499635351595e-7
499,3.790525334651287e-7,-5.217210539701967e-7
500,5.243324831624075e-7,-3.8094984783214466e-7
501,6.194597209346843e-7,-2.0127466435462043e-7
502,6.545664e-7,-6.412901172715248e-22
503,6.255995592010351e-7,2.0326961873904097e-7
504,5.347781999312518e-7,3.8853910530020716e-7
505,3.9043641966722503e-7,5.373896291234612e-7
506,2.0626205031567374e-7,6.348093166005606e-7
507,-4.932418688356336e-22,6.7070592e-7
508,-2.0825700470009412e-7,6.409491548669114e-7
509,-3.9802567713528547e-7,5.478353458923069e-7
510,-5.504467750845161e-7,3.999229915023036e-7
511,-6.501589122664369e-7,2.1124943627672702e-7
512,-6.868454400000001e-7,7.570287626444599e-22
513,-6.562987505327876e-7,-2.1324439066114726e-7
514,-5.608924918533605e-7,-4.075122489703659e-7
515,-4.0940956333738197e-7,-5.635039210455711e-7
516,-2.1623682223778253e-7,-6.655085079323124e-7
517,-2.0666150087486053e-21,-7.029849600000001e-7
518,2.1823177662220272e-7,-6.716483461986634e-7
519,4.1699882080544627e-7,-5.739496378144142e-7
520,5.765610670066248e-7,-4.188961351724625e-7
521,6.80858103598188e-7,-2.2122420819883816e-7
522,7.191244800000001e-7,-8.80673492620505e-22
523,6.86997941864539e-7,2.232191625832583e-7
524,5.870067837754707e-7,4.264853926405225e-7
525,4.28382707007543e-7,5.896182129676783e-7
526,2.2621159415989136e-7,6.962076992640643e-7
527,-3.606305958300923e-22,7.35264e-7
528,-2.282065485443138e-7,7.023475375304145e-7
529,-4.359719644756029e-7,6.000639297365245e-7
530,-6.026753589287334e-7,4.3786927884262146e-7
531,-7.115572949299407e-7,2.3119898012094454e-7
532,-7.514035200000001e-7,3.681745871002506e-21
533,-7.176971331962916e-7,-2.331939345053643e-7
534,-6.13121075697578e-7,-4.4545853631068327e-7
535,-4.4735585067769977e-7,-6.157325048897885e-7
536,-2.3618636608199763e-7,-7.26906890595817e-7
537,-2.4443948248534633e-21,-7.6754304e-7
538,2.3818132046641989e-7,-7.330467288621672e-7
539,4.5494510814576375e-7,-6.261782216586317e-7
540,6.287896508508403e-7,-4.5684242251278263e-7
541,7.422564862616918e-7,-2.4117375204305594e-7
542,7.836825600000001e-7,-1.1516812063819243e-21
543,7.483963245280428e-7,2.431687064274755e-7
544,6.392353676196852e-7,4.644316799808443e-7
545,4.66328994347861e-7,6.418467968118954e-7
546,2.4616113800410904e-7,7.57606081927568e-7
547,-1.9639498441211147e-22,7.9982208e-7
548,-2.4815609238852573e-7,7.637459201939201e-7
