coh_id,n1_bot,n2_bot,n4_top,n3_top,length,interface_type
421,4207,4208,34495,34496,1.7304444611610734e-8,PE_PCC
422,4208,4209,34496,34497,1.7316960745752936e-8,PE_PCC
423,4209,4210,34497,34498,1.7329476883776018e-8,PE_PCC
424,4210,4211,34498,34499,1.7341993025671665e-8,PE_PCC
425,4211,4212,34499,34500,1.7354509171432435e-8,PE_PCC
426,4212,4213,34500,34501,1.7367025321047034e-8,PE_PCC
427,4213,4214,34501,34502,1.7379541474510196e-8,PE_PCC
428,4214,4215,34502,34503,1.7392057631812373e-8,PE_PCC
429,4215,4216,34503,34504,1.740457379294636e-8,PE_PCC
430,4216,4217,34504,34505,1.7417089957901124e-8,PE_PCC
431,4217,4218,34505,34506,1.742960612667128e-8,PE_PCC
432,4218,4219,34506,34507,1.7442122299247616e-8,PE_PCC
433,4219,4220,34507,34508,1.745463847562171e-8,PE_PCC
434,4220,4221,34508,34509,1.7467154655786787e-8,PE_PCC
435,4221,4222,34509,34510,1.7479670839731572e-8,PE_PCC
436,4222,4223,34510,34511,1.74921870274509e-8,PE_PCC
437,4223,4224,34511,34512,1.7504703218935698e-8,PE_PCC
438,4224,4225,34512,34513,1.75172194141787e-8,PE_PCC
439,4225,4226,34513,34514,1.752973561316938e-8,PE_PCC
440,4226,4227,34514,34515,1.7542251815902157e-8,PE_PCC
441,4227,4228,34515,34516,1.75547680223683e-8,PE_PCC
442,4228,4229,34516,34517,1.7567284232559773e-8,PE_PCC
443,4229,4230,34517,34518,1.7579800446469563e-8,PE_PCC
444,4230,4231,34518,34519,1.7592316664086967e-8,PE_PCC
445,4231,4232,34519,34520,1.7604832885406806e-8,PE_PCC
446,4232,4233,34520,34521,1.7617349110420287e-8,PE_PCC
447,4233,4234,34521,34522,1.762986533912046e-8,PE_PCC
448,4234,4235,34522,34523,1.7642381571496768e-8,PE_PCC
449,4235,4236,34523,34524,1.765489780754409e-8,PE_PCC
450,4236,4237,34524,34525,1.766741404725371e-8,PE_PCC
451,4237,4238,34525,34526,1.7679930290617872e-8,PE_PCC
452,4238,4239,34526,34527,1.7692446537629716e-8,PE_PCC
453,4239,4240,34527,34528,1.7704962788278785e-8,PE_PCC
454,4240,4241,34528,34529,1.771747904256011e-8,PE_PCC
455,4241,4242,34529,34530,1.7729995300465075e-8,PE_PCC
456,4242,4243,34530,34531,1.7742511561986884e-8,PE_PCC
457,4243,4244,34531,34532,1.7755027827115227e-8,PE_PCC
458,4244,4245,34532,34533,1.77675440958452e-8,PE_PCC
459,4245,4246,34533,34534,1.778006036816914e-8,PE_PCC
460,4246,4247,34534,34535,1.7792576644075872e-8,PE_PCC
461,4247,4248,34535,34536,1.780509292356424e-8,PE_PCC
462,4248,4249,34536,34537,1.781760920661932e-8,PE_PCC
463,4249,4250,34537,34538,1.7830125493240985e-8,PE_PCC
464,4250,4251,34538,34539,1.7842641783416135e-8,PE_PCC
465,4251,4252,34539,34540,1.7855158077137488e-8,PE_PCC
466,4252,4253,34540,34541,1.786767437440286e-8,PE_PCC
467,4253,4254,34541,34542,1.7880190675197672e-8,PE_PCC
468,4254,4255,34542,34543,1.7892706979521704e-8,PE_PCC
469,4255,4256,34543,34544,1.7905223287362176e-8,PE_PCC
470,4256,4257,34544,34545,1.7917739598711625e-8,PE_PCC
471,4257,4258,34545,34546,1.7930255913568187e-8,PE_PCC
472,4258,4259,34546,34547,1.794277223191918e-8,PE_PCC
473,4259,4260,34547,34548,1.7955288553757084e-8,PE_PCC
474,4260,4261,34548,34549,1.796780487908035e-8,PE_PCC
475,4261,4262,34549,34550,1.798032120787416e-8,PE_PCC
476,4262,4263,34550,34551,1.7992837540138606e-8,PE_PCC
477,4263,4264,34551,34552,1.8005353875861116e-8,PE_PCC
478,4264,4265,34552,34553,1.8017870215034383e-8,PE_PCC
479,4265,4266,34553,34554,1.803038655765671e-8,PE_PCC
480,4266,4267,34554,34555,1.804290290371361e-8,PE_PCC
481,4267,4268,34555,34556,1.8055419253205213e-8,PE_PCC
482,4268,4269,34556,34557,1.8067935606119012e-8,PE_PCC
483,4269,4270,34557,34558,1.8080451962447776e-8,PE_PCC
484,4270,4271,34558,34559,1.8092968322190003e-8,PE_PCC
485,4271,4272,34559,34560,1.8105484685331192e-8,PE_PCC
486,4272,4273,34560,34561,1.8118001051871782e-8,PE_PCC
487,4273,4274,34561,34562,1.8130517421799042e-8,PE_PCC
488,4274,4275,34562,34563,1.8143033795106022e-8,PE_PCC
489,4275,4276,34563,34564,1.815555017179137e-8,PE_PCC
490,4276,4277,34564,34565,1.8168066551842434e-8,PE_PCC
491,4277,4278,34565,34566,1.8180582935252317e-8,PE_PCC
492,4278,4279,34566,34567,1.8193099322019647e-8,PE_PCC
493,4279,4280,34567,34568,1.8205615712130047e-8,PE_PCC
494,4280,4281,34568,34569,1.82181321055841e-8,PE_PCC
495,4281,4282,34569,34570,1.823064850236931e-8,PE_PCC
496,4282,4283,34570,34571,1.8243164902478837e-8,PE_PCC
497,4283,4284,34571,34572,1.825568130591141e-8,PE_PCC
498,4284,4285,34572,34573,1.826819771265278e-8,PE_PCC
499,4285,4286,34573,34574,1.8280714122703553e-8,PE_PCC
500,4286,4287,34574,34575,1.829323053605142e-8,PE_PCC
501,4287,4288,34575,34576,1.830574695268952e-8,PE_PCC
502,4288,4289,34576,34577,1.8318263372616778e-8,PE_PCC
503,4289,4290,34577,34578,1.8330779795819022e-8,PE_PCC
504,4290,4291,34578,34579,1.834329622229688e-8,PE_PCC
505,4291,4292,34579,34580,1.8355812652038183e-8,PE_PCC
506,4292,4293,34580,34581,1.8368329085036197e-8,PE_PCC
507,4293,4294,34581,34582,1.8380845521289908e-8,PE_PCC
508,4294,4295,34582,34583,1.839336196078704e-8,PE_PCC
509,4295,4296,34583,34584,1.8405878403520987e-8,PE_PCC
510,4296,4297,34584,34585,1.8418394849490673e-8,PE_PCC
511,4297,4298,34585,34586,1.8430911298682213e-8,PE_PCC
512,4298,4299,34586,34587,1.8443427751096317e-8,PE_PCC
513,4299,4300,34587,34588,1.845594420672102e-8,PE_PCC
514,4300,4301,34588,34589,1.846846066554962e-8,PE_PCC
515,4301,4302,34589,34590,1.8480977127581344e-8,PE_PCC
516,4302,4303,34590,34591,1.8493493592802156e-8,PE_PCC
517,4303,4304,34591,34592,1.8506010061213e-8,PE_PCC
518,4304,4305,34592,34593,1.8518526532801918e-8,PE_PCC
519,4305,4306,34593,34594,1.8531043007562382e-8,PE_PCC
520,4306,4307,34594,34595,1.8543559485493708e-8,PE_PCC
521,4307,4308,34595,34596,1.8556075966583702e-8,PE_PCC
522,4308,4309,34596,34597,1.856859245082594e-8,PE_PCC
523,4309,4310,34597,34598,1.8581108938219985e-8,PE_PCC
524,4310,4311,34598,34599,1.8593625428751608e-8,PE_PCC
525,4311,4312,34599,34600,1.8606141922422228e-8,PE_PCC
526,4312,4313,34600,34601,1.8618658419219816e-8,PE_PCC
527,4313,4314,34601,34602,1.863117491913794e-8,PE_PCC
528,4314,4315,34602,34603,1.8643691422176162e-8,PE_PCC
529,4315,4316,34603,34604,1.865620792832052e-8,PE_PCC
530,4316,4317,34604,34605,1.866872443757243e-8,PE_PCC
531,4317,4318,34605,34606,1.868124094991985e-8,PE_PCC
532,4318,4319,34606,34607,1.8693757465356633e-8,PE_PCC
533,4319,4320,34607,34608,1.8706273983882287e-8,PE_PCC
534,4320,4321,34608,34609,1.871879050548297e-8,PE_PCC
535,4321,4322,34609,34610,1.8731307030160146e-8,PE_PCC
536,4322,4323,34610,34611,1.8743823557901925e-8,PE_PCC
537,4323,4324,34611,34612,1.8756340088702205e-8,PE_PCC
538,4324,4325,34612,34613,1.8768856622560575e-8,PE_PCC
539,4325,4326,34613,34614,1.8781373159465173e-8,PE_PCC
540,4326,4327,34614,34615,1.8793889699409935e-8,PE_PCC
541,4327,4328,34615,34616,1.8806406242394515e-8,PE_PCC
542,4328,4329,34616,34617,1.8818922788405204e-8,PE_PCC
543,4329,4330,34617,34618,1.8831439337443615e-8,PE_PCC
544,4330,4331,34618,34619,1.884395588949798e-8,PE_PCC
545,4331,4332,34619,34620,1.8856472444562293e-8,PE_PCC
546,4332,4333,34620,34621,1.8868989002636292e-8,PE_PCC
547,4333,4334,34621,34622,1.8881505563706373e-8,PE_PCC
548,4334,4335,34622,34623,1.889402212777419e-8,PE_PCC
549,4335,4336,34623,34624,1.890653869482808e-8,PE_PCC
550,4336,4337,34624,34625,1.891905526486211e-8,PE_PCC
551,4337,4338,34625,34626,1.8931571837876067e-8,PE_PCC
552,4338,4339,34626,34627,1.8944088413856472e-8,PE_PCC
553,4339,4340,34627,34628,1.895660499280504e-8,PE_PCC
554,4340,4341,34628,34629,1.896912157471018e-8,PE_PCC
555,4341,4342,34629,34630,1.8981638159566046e-8,PE_PCC
556,4342,4343,34630,34631,1.8994154747372534e-8,PE_PCC
557,4343,4344,34631,34632,1.9006671338118063e-8,PE_PCC
558,4344,4345,34632,34633,1.9019187931796808e-8,PE_PCC
559,4345,4346,34633,34634,1.9031704528408878e-8,PE_PCC
560,4346,4347,34634,34635,1.9044221127940607e-8,PE_PCC
561,4347,4348,34635,34636,1.9056737730394034e-8,PE_PCC
562,4348,4349,34636,34637,1.9069254335757685e-8,PE_PCC
563,4349,4350,34637,34638,1.9081770944025748e-8,PE_PCC
564,4350,4351,34638,34639,1.9094287555198255e-8,PE_PCC
565,4351,4352,34639,34640,1.9106804169261873e-8,PE_PCC
566,4352,4353,34640,34641,1.9119320786218635e-8,PE_PCC
567,4353,4354,34641,34642,1.9131837406057116e-8,PE_PCC
568,4354,4355,34642,34643,1.914435402877154e-8,PE_PCC
569,4355,4356,34643,34644,1.915687065436209e-8,PE_PCC
570,4356,4357,34644,34645,1.9169387282815492e-8,PE_PCC
571,4357,4358,34645,34646,1.9181903914133737e-8,PE_PCC
572,4358,4359,34646,34647,1.919442054830563e-8,PE_PCC
573,4359,4360,34647,34648,1.9206937185325344e-8,PE_PCC
574,4360,4361,34648,34649,1.9219453825193358e-8,PE_PCC
575,4361,4362,34649,34650,1.9231970467898036e-8,PE_PCC
576,4362,4363,34650,34651,1.9244487113434126e-8,PE_PCC
577,4363,4364,34651,34652,1.9257003761801742e-8,PE_PCC
578,4364,4365,34652,34653,1.9269520412987638e-8,PE_PCC
579,4365,4366,34653,34654,1.9282037066994114e-8,PE_PCC
580,4366,4367,34654,34655,1.9294553723809858e-8,PE_PCC
581,4367,4368,34655,34656,1.9307070383429393e-8,PE_PCC
582,4368,4369,34656,34657,1.931958704585309e-8,PE_PCC
583,4369,4370,34657,34658,1.933210371106773e-8,PE_PCC
584,4370,4371,34658,34659,1.9344620379075712e-8,PE_PCC
585,4371,4372,34659,34660,1.9357137049865736e-8,PE_PCC
586,4372,4373,34660,34661,1.93696537234324e-8,PE_PCC
587,4373,4374,34661,34662,1.938217039977622e-8,PE_PCC
588,4374,4375,34662,34663,1.9394687078883975e-8,PE_PCC
589,4375,4376,34663,34664,1.940720376075817e-8,PE_PCC
590,4376,4377,34664,34665,1.9419720445387537e-8,PE_PCC
591,4377,4378,34665,34666,1.9432237132766784e-8,PE_PCC
592,4378,4379,34666,34667,1.944475382289646e-8,PE_PCC
593,4379,4380,34667,34668,1.9457270515765452e-8,PE_PCC
594,4380,4381,34668,34669,1.9469787211368327e-8,PE_PCC
595,4381,4382,34669,34670,1.9482303909705857e-8,PE_PCC
596,4382,4383,34670,34671,1.9494820610764792e-8,PE_PCC
597,4383,4384,34671,34672,1.9507337314547838e-8,PE_PCC
598,4384,4385,34672,34673,1.9519854021043907e-8,PE_PCC
599,4385,4386,34673,34674,1.953237073024756e-8,PE_PCC
600,4386,4387,34674,34675,1.9544887442159805e-8,PE_PCC
601,4387,4388,34675,34676,1.9557404156767287e-8,PE_PCC
602,4388,4389,34676,34677,1.9569920874072896e-8,PE_PCC
603,4389,4390,34677,34678,1.9582437594065456e-8,PE_PCC
604,4390,4391,34678,34679,1.9594954316739887e-8,PE_PCC
605,4391,4392,34679,34680,1.9607471042096958e-8,PE_PCC
606,4392,4393,34680,34681,1.961998777012346e-8,PE_PCC
607,4393,4394,34681,34682,1.963250450082254e-8,PE_PCC
608,4394,4395,34682,34683,1.96450212341828e-8,PE_PCC
609,4395,4396,34683,34684,1.9657537970199443e-8,PE_PCC
610,4396,4397,34684,34685,1.9670054708873073e-8,PE_PCC
611,4397,4398,34685,34686,1.9682571450193022e-8,PE_PCC
612,4398,4399,34686,34687,1.9695088194153752e-8,PE_PCC
613,4399,4400,34687,34688,1.9707604940756752e-8,PE_PCC
614,4400,4401,34688,34689,1.9720121689988558e-8,PE_PCC
615,4401,4402,34689,34690,1.9732638441852456e-8,PE_PCC
616,4402,4403,34690,34691,1.97451551963373e-8,PE_PCC
617,4403,4404,34691,34692,1.9757671953438134e-8,PE_PCC
618,4404,4405,34692,34693,1.9770188713155947e-8,PE_PCC
619,4405,4406,34693,34694,1.978270547547795e-8,PE_PCC
620,4406,4407,34694,34695,1.979522224040696e-8,PE_PCC
621,4407,4408,34695,34696,1.9807739007932176e-8,PE_PCC
622,4408,4409,34696,34697,1.9820255778048698e-8,PE_PCC
623,4409,4410,34697,34698,1.983277255075753e-8,PE_PCC
624,4410,4411,34698,34699,1.9845289326045818e-8,PE_PCC
625,4411,4412,34699,34700,1.9857806103916695e-8,PE_PCC
626,4412,4413,34700,34701,1.9870322884359263e-8,PE_PCC
627,4413,4414,34701,34702,1.9882839667368622e-8,PE_PCC
628,4414,4415,34702,34703,1.9895356452946026e-8,PE_PCC
629,4415,4416,34703,34704,1.990787324108057e-8,PE_PCC
630,4416,4417,34704,34705,1.992039003176739e-8,PE_PCC
631,4417,4418,34705,34706,1.9932906825007788e-8,PE_PCC
632,4418,4419,34706,34707,1.994542362078884e-8,PE_PCC
633,4419,4420,34707,34708,1.9957940419113874e-8,PE_PCC
634,4420,4421,34708,34709,1.9970457219972047e-8,PE_PCC
635,4421,4422,34709,34710,1.9982974023358557e-8,PE_PCC
636,4422,4423,34710,34711,1.9995490829274768e-8,PE_PCC
637,4423,4424,34711,34712,2.0008007637707814e-8,PE_PCC
638,4424,4425,34712,34713,2.0020524448661078e-8,PE_PCC
639,4425,4426,34713,34714,2.0033041262123797e-8,PE_PCC
640,4426,4427,34714,34715,2.0045558078091188e-8,PE_PCC
641,4427,4428,34715,34716,2.0058074896564685e-8,PE_PCC
642,4428,4429,34716,34717,2.007059171753154e-8,PE_PCC
643,4429,4430,34717,34718,2.008310854099512e-8,PE_PCC
644,4430,4431,34718,34719,2.009562536694476e-8,PE_PCC
645,4431,4432,34719,34720,2.010814219537569e-8,PE_PCC
646,4432,4433,34720,34721,2.0120659026289553e-8,PE_PCC
647,4433,4434,34721,34722,2.0133175859675422e-8,PE_PCC
648,4434,4435,34722,34723,2.014569269552886e-8,PE_PCC
649,4435,4436,34723,34724,2.0158209533851152e-8,PE_PCC
650,4436,4437,34724,34725,2.0170726374629932e-8,PE_PCC
651,4437,4438,34725,34726,2.0183243217868402e-8,PE_PCC
652,4438,4439,34726,34727,2.0195760063556085e-8,PE_PCC
653,4439,4440,34727,34728,2.02082769116884e-8,PE_PCC
654,4440,4441,34728,34729,2.0220793762266714e-8,PE_PCC
655,4441,4442,34729,34730,2.0233310615278694e-8,PE_PCC
656,4442,4443,34730,34731,2.0245827470727816e-8,PE_PCC
657,4443,4444,34731,34732,2.025834432860326e-8,PE_PCC
658,4444,4445,34732,34733,2.0270861188900846e-8,PE_PCC
659,4445,4446,34733,34734,2.028337805162206e-8,PE_PCC
660,4446,4447,34734,34735,2.0295894916754176e-8,PE_PCC
661,4447,4448,34735,34736,2.0308411784301023e-8,PE_PCC
662,4448,4449,34736,34737,2.0320928654252014e-8,PE_PCC
663,4449,4450,34737,34738,2.033344552660263e-8,PE_PCC
664,4450,4451,34738,34739,2.03459624013546e-8,PE_PCC
665,4451,4452,34739,34740,2.0358479278497432e-8,PE_PCC
666,4452,4453,34740,34741,2.0370996158026596e-8,PE_PCC
667,4453,4454,34741,34742,2.038351303994397e-8,PE_PCC
668,4454,4455,34742,34743,2.039602992423682e-8,PE_PCC
669,4455,4456,34743,34744,2.04085468109091e-8,PE_PCC
670,4456,4457,34744,34745,2.0421063699950214e-8,PE_PCC
671,4457,4458,34745,34746,2.0433580591355832e-8,PE_PCC
672,4458,4459,34746,34747,2.044609748512778e-8,PE_PCC
673,4459,4460,34747,34748,2.045861438125345e-8,PE_PCC
674,4460,4461,34748,34749,2.047113127973682e-8,PE_PCC
675,4461,4462,34749,34750,2.0483648180567337e-8,PE_PCC
676,4462,4463,34750,34751,2.0496165083740698e-8,PE_PCC
677,4463,4464,34751,34752,2.0508681989258858e-8,PE_PCC
678,4464,4465,34752,34753,2.052119889710919e-8,PE_PCC
679,4465,4466,34753,34754,2.0533715807295772e-8,PE_PCC
680,4466,4467,34754,34755,2.0546232719808108e-8,PE_PCC
681,4467,4468,34755,34756,2.055874963464188e-8,PE_PCC
682,4468,4469,34756,34757,2.057126655179917e-8,PE_PCC
683,4469,4470,34757,34758,2.058378347126943e-8,PE_PCC
684,4470,4471,34758,34759,2.059630039304853e-8,PE_PCC
685,4471,4472,34759,34760,2.0608817317138437e-8,PE_PCC
686,4472,4473,34760,34761,2.0621334243526572e-8,PE_PCC
687,4473,4474,34761,34762,2.063385117221724e-8,PE_PCC
688,4474,4475,34762,34763,2.0646368103199854e-8,PE_PCC
689,4475,4476,34763,34764,2.065888503647033e-8,PE_PCC
690,4476,4477,34764,34765,2.067140197203071e-8,PE_PCC
691,4477,4478,34765,34766,2.0683918909868514e-8,PE_PCC
692,4478,4479,34766,34767,2.0696435849987946e-8,PE_PCC
693,4479,4480,34767,34768,2.0708952792378717e-8,PE_PCC
694,4480,4481,34768,34769,2.072146973703652e-8,PE_PCC
695,4481,4482,34769,34770,2.073398668396375e-8,PE_PCC
696,4482,4483,34770,34771,2.074650363314768e-8,PE_PCC
697,4483,4484,34771,34772,2.0759020584592716e-8,PE_PCC
698,4484,4485,34772,34773,2.077153753828854e-8,PE_PCC
699,4485,4486,34773,34774,2.0784054494231076e-8,PE_PCC
700,4486,4487,34774,34775,2.0796571452422393e-8,PE_PCC
701,4487,4488,34775,34776,2.0809088412852365e-8,PE_PCC
702,4488,4489,34776,34777,2.08216053755169e-8,PE_PCC
703,4489,4490,34777,34778,2.0834122340418074e-8,PE_PCC
704,4490,4491,34778,34779,2.0846639307543706e-8,PE_PCC
705,4491,4492,34779,34780,2.0859156276898106e-8,PE_PCC
706,4492,4493,34780,34781,2.0871673248470936e-8,PE_PCC
707,4493,4494,34781,34782,2.088419022225821e-8,PE_PCC
708,4494,4495,34782,34783,2.0896707198262293e-8,PE_PCC
709,4495,4496,34783,34784,2.0909224176470703e-8,PE_PCC
710,4496,4497,34784,34785,2.0921741156888052e-8,PE_PCC
711,4497,4498,34785,34786,2.093425813950389e-8,PE_PCC
712,4498,4499,34786,34787,2.0946775124314413e-8,PE_PCC
713,4499,4500,34787,34788,2.0959292111321957e-8,PE_PCC
714,4500,4501,34788,34789,2.097180910051411e-8,PE_PCC
715,4501,4502,34789,34790,2.098432609189551e-8,PE_PCC
716,4502,4503,34790,34791,2.0996843085455786e-8,PE_PCC
717,4503,4504,34791,34792,2.1009360081191144e-8,PE_PCC
718,4504,4505,34792,34793,2.1021877079103972e-8,PE_PCC
719,4505,4506,34793,34794,2.103439407918408e-8,PE_PCC
720,4506,4507,34794,34795,2.104691108142756e-8,PE_PCC
721,4507,4508,34795,34796,2.105942808583697e-8,PE_PCC
722,4508,4509,34796,34797,2.10719450923999e-8,PE_PCC
723,4509,4510,34797,34798,2.1084462101121057e-8,PE_PCC
724,4510,4511,34798,34799,2.1096979111990226e-8,PE_PCC
725,4511,4512,34799,34800,2.110949612500351e-8,PE_PCC
726,4512,4513,34800,34801,2.1122013140163587e-8,PE_PCC
727,4513,4514,34801,34802,2.1134530157458064e-8,PE_PCC
728,4514,4515,34802,34803,2.114704717689166e-8,PE_PCC
729,4515,4516,34803,34804,2.1159564198454243e-8,PE_PCC
730,4516,4517,34804,34805,2.1172081222142012e-8,PE_PCC
731,4517,4518,34805,34806,2.118459824795753e-8,PE_PCC
732,4518,4519,34806,34807,2.1197115275888618e-8,PE_PCC
733,4519,4520,34807,34808,2.120963230593995e-8,PE_PCC
734,4520,4521,34808,34809,2.1222149338101517e-8,PE_PCC
735,4521,4522,34809,34810,2.1234666372369313e-8,PE_PCC
736,4522,4523,34810,34811,2.124718340874646e-8,PE_PCC
737,4523,4524,34811,34812,2.1259700447222332e-8,PE_PCC
738,4524,4525,34812,34813,2.127221748779361e-8,PE_PCC
739,4525,4526,34813,34814,2.128473453046275e-8,PE_PCC
740,4526,4527,34814,34815,2.129725157521761e-8,PE_PCC
741,4527,4528,34815,34816,2.1309768622063226e-8,PE_PCC
742,4528,4529,34816,34817,2.1322285670989152e-8,PE_PCC
743,4529,4530,34817,34818,2.1334802721992003e-8,PE_PCC
744,4530,4531,34818,34819,2.1347319775074506e-8,PE_PCC
745,4531,4532,34819,34820,2.1359836830224225e-8,PE_PCC
746,4532,4533,34820,34821,2.1372353887446462e-8,PE_PCC
747,4533,4534,34821,34822,2.138487094673087e-8,PE_PCC
748,4534,4535,34822,34823,2.1397388008073777e-8,PE_PCC
749,4535,4536,34823,34824,2.1409905071478428e-8,PE_PCC
750,4536,4537,34824,34825,2.14224221369321e-8,PE_PCC
751,4537,4538,34825,34826,2.143493920444013e-8,PE_PCC
752,4538,4539,34826,34827,2.1447456273992394e-8,PE_PCC
753,4539,4540,34827,34828,2.145997334558516e-8,PE_PCC
754,4540,4541,34828,34829,2.1472490419221665e-8,PE_PCC
755,4541,4542,34829,34830,2.148500749489151e-8,PE_PCC
756,4542,4543,34830,34831,2.149752457259129e-8,PE_PCC
757,4543,4544,34831,34832,2.151004165232405e-8,PE_PCC
758,4544,4545,34832,34833,2.1522558734077353e-8,PE_PCC
759,4545,4546,34833,34834,2.153507581785659e-8,PE_PCC
760,4546,4547,34834,34835,2.1547592903651562e-8,PE_PCC
761,4547,4548,34835,34836,2.156010999145879e-8,PE_PCC
762,4548,4549,34836,34837,2.1572627081281345e-8,PE_PCC
763,4549,4550,34837,34838,2.158514417310692e-8,PE_PCC
764,4550,4551,34838,34839,2.1597661266940855e-8,PE_PCC
765,4551,4552,34839,34840,2.1610178362773054e-8,PE_PCC
766,4552,4553,34840,34841,2.1622695460600046e-8,PE_PCC
767,4553,4554,34841,34842,2.1635212560424963e-8,PE_PCC
768,4554,4555,34842,34843,2.164772966223774e-8,PE_PCC
769,4555,4556,34843,34844,2.1660246766034915e-8,PE_PCC
770,4556,4557,34844,34845,2.1672763871819708e-8,PE_PCC
771,4557,4558,34845,34846,2.1685280979579795e-8,PE_PCC
772,4558,4559,34846,34847,2.169779808932063e-8,PE_PCC
773,4559,4560,34847,34848,2.1710315201032118e-8,PE_PCC
774,4560,4561,34848,34849,2.1722832314710894e-8,PE_PCC
775,4561,4562,34849,34850,2.1735349430360236e-8,PE_PCC
776,4562,4563,34850,34851,2.174786654796777e-8,PE_PCC
777,4563,4564,34851,34852,2.1760383667539023e-8,PE_PCC
778,4564,4565,34852,34853,2.1772900789064034e-8,PE_PCC
779,4565,4566,34853,34854,2.178541791253931e-8,PE_PCC
780,4566,4567,34854,34855,2.179793503796834e-8,PE_PCC
781,4567,4568,34855,34856,2.1810452165338618e-8,PE_PCC
782,4568,4569,34856,34857,2.1822969294655803e-8,PE_PCC
783,4569,4570,34857,34858,2.1835486425910062e-8,PE_PCC
784,4570,4571,34858,34859,2.1848003559097787e-8,PE_PCC
785,4571,4572,34859,34860,2.186052069422249e-8,PE_PCC
786,4572,4573,34860,34861,2.1873037831274103e-8,PE_PCC
787,4573,4574,34861,34862,2.1885554970249412e-8,PE_PCC
788,4574,4575,34862,34863,2.1898072111151543e-8,PE_PCC
789,4575,4576,34863,34864,2.1910589253968755e-8,PE_PCC
790,4576,4577,34864,34865,2.1923106398706205e-8,PE_PCC
791,4577,4578,34865,34866,2.1935623545354134e-8,PE_PCC
792,4578,4579,34866,34867,2.1948140693909253e-8,PE_PCC
793,4579,4580,34867,34868,2.196065784437505e-8,PE_PCC
794,4580,4581,34868,34869,2.1973174996739162e-8,PE_PCC
795,4581,4582,34869,34870,2.1985692151007535e-8,PE_PCC
796,4582,4583,34870,34871,2.1998209307169993e-8,PE_PCC
797,4583,4584,34871,34872,2.201072646522335e-8,PE_PCC
798,4584,4585,34872,34873,2.202324362517121e-8,PE_PCC
799,4585,4586,34873,34874,2.2035760787001204e-8,PE_PCC
800,4586,4587,34874,34875,2.2048277950719275e-8,PE_PCC
801,4587,4588,34875,34876,2.2060795116315304e-8,PE_PCC
802,4588,4589,34876,34877,2.2073312283786347e-8,PE_PCC
803,4589,4590,34877,34878,2.2085829453135643e-8,PE_PCC
804,4590,4591,34878,34879,2.2098346624353473e-8,PE_PCC
805,4591,4592,34879,34880,2.211086379743659e-8,PE_PCC
806,4592,4593,34880,34881,2.212338097238859e-8,PE_PCC
807,4593,4594,34881,34882,2.213589814919731e-8,PE_PCC
808,4594,4595,34882,34883,2.214841532786857e-8,PE_PCC
809,4595,4596,34883,34884,2.216093250839251e-8,PE_PCC
810,4596,4597,34884,34885,2.2173449690765957e-8,PE_PCC
811,4597,4598,34885,34886,2.2185966874992552e-8,PE_PCC
812,4598,4599,34886,34887,2.2198484061060124e-8,PE_PCC
813,4599,4600,34887,34888,2.2211001248974618e-8,PE_PCC
814,4600,4601,34888,34889,2.2223518438726134e-8,PE_PCC
815,4601,4602,34889,34890,2.2236035630311514e-8,PE_PCC
816,4602,4603,34890,34891,2.2248552823734534e-8,PE_PCC
817,4603,4604,34891,34892,2.2261070018982987e-8,PE_PCC
818,4604,4605,34892,34893,2.2273587216062884e-8,PE_PCC
819,4605,4606,34893,34894,2.228610441496428e-8,PE_PCC
820,4606,4607,34894,34895,2.2298621615684157e-8,PE_PCC
821,4607,4608,34895,34896,2.2311138818226314e-8,PE_PCC
822,4608,4609,34896,34897,2.232365602258074e-8,PE_PCC
823,4609,4610,34897,34898,2.233617322874449e-8,PE_PCC
824,4610,4611,34898,34899,2.2348690436721354e-8,PE_PCC
825,4611,4612,34899,34900,2.236120764649908e-8,PE_PCC
