node_id,x,y
213,-2.9557070131642895e-7,-4.0681816951291907e-7
214,-2.6316261358212587e-7,-4.294423549632119e-7
215,-2.290240716704022e-7,-4.494850490738941e-7
216,-1.9336069274235445e-7,-4.6681400684844745e-7
217,-1.5638819070512987e-7,-4.813133599418011e-7
218,-1.1833107192828433e-7,-4.928843866974348e-7
219,-7.942127230473409e-8,-5.014461783114346e-7
220,-3.989674392846323e-8,-5.069361966617932e-7
221,-1.2477667395125545e-21,-5.093107200000001e-7
222,4.002337314293069e-8,-5.085451733864065e-7
223,7.992622774017465e-8,-5.046343414567952e-7
224,1.1946138076394155e-7,-4.97592461830732e-7
225,1.5838314508955096e-7,-4.874531982081517e-7
226,1.9644885619751635e-7,-4.742694929447261e-7
227,2.3342038492061544e-7,-4.5811329964425566e-7
228,2.690656268067683e-7,-4.390751970529895e-7
229,3.031599587844934e-7,-4.172638862817619e-7
230,3.3548765399188353e-7,-3.928055741125122e-7
231,3.658432458615504e-7,-3.658432458615516e-7
232,3.940328328415031e-7,-3.3653583196838337e-7
233,4.198753154739728e-7,-3.050572731515091e-7
234,4.432035579486085e-7,-2.715954896173295e-7
235,4.6386546669116316e-7,-2.363512604207578e-7
236,4.817249790410044e-7,-1.9953701965267865e-7
237,4.966629556076768e-7,-1.6137557666618514e-7
238,5.085779704750914e-7,-1.2209876804714492e-7
239,5.173869940382365e-7,-8.194604948194116e-8
240,5.230259639079256e-7,-4.116303607314565e-8
241,5.2545024e-7,-3.8609457271632513e-22
242,5.246349406325388e-7,4.1289665287613025e-8
243,5.205751571835971e-7,8.245100491738162e-8
244,5.132860456083885e-7,1.2322907688280207e-7
245,5.028027938740274e-7,1.6337053105060618e-7
246,4.89180465137283e-7,2.0262518310784045e-7
247,4.724937172615247e-7,2.407475736709709e-7
248,4.5283640003838625e-7,2.7749850284197183e-7
249,4.3032103224281686e-7,3.12646530619572e-7
250,4.0507816140243263e-7,3.4596943375687024e-7
251,3.772556098986469e-7,3.7725560989864694e-7
252,3.4701761173336865e-7,4.0630542013142473e-7
253,3.145438449865893e-7,4.329324614350265e-7
254,2.8002836565253465e-7,4.569647609340041e-7
255,2.436784491711151e-7,4.782458843084314e-7
256,2.0571334656300456e-7,4.966359512335606e-7
257,1.6636296262723866e-7,5.12012551273553e-7
258,1.2586646416600373e-7,5.242715542527483e-7
259,8.447082665914638e-8,5.333278097650388e-7
260,4.24293282178262e-8,5.391157311540581e-7
261,-5.30940166402401e-22,5.4158976e-7
262,-4.255595743229349e-8,5.407247078786714e-7
263,-8.497578209458674e-8,5.365159729103993e-7
264,-1.269967730016608e-7,5.289796293860455e-7
265,-1.683579170116596e-7,5.181523895399037e-7
266,-2.0880151001816628e-7,5.040914373298392e-7
267,-2.480747624213282e-7,4.868741348787929e-7
268,-2.8593137887717704e-7,4.6659760302378193e-7
269,-3.221331024546506e-7,4.4337817820387183e-7
270,-3.564512135218554e-7,4.1735074869235433e-7
271,-3.8866797393574213e-7,3.886679739357435e-7
272,-4.1857800742134516e-7,3.5749939149835547e-7
273,-4.4598960739608144e-7,3.24030416821668e-7
274,-4.7072596391940074e-7,2.8846124168773827e-7
275,-4.926263019257005e-7,2.5100563792147065e-7
276,-5.115469234261176e-7,2.1188967347332874e-7
277,-5.273621469394292e-7,1.7135034858829212e-7
278,-5.399651380304048e-7,1.2963416028486439e-7
279,-5.492686254918406e-7,8.699560383635349e-8
280,-5.552054984001905e-7,4.369562036250868e-8
281,-5.5772928e-7,4.781149642799306e-22
282,-5.568144751248037e-7,-4.3822249576975885e-8
283,-5.524567886372012e-7,-8.750055927179376e-8
284,-5.446732131637019e-7,-1.3076446912052135e-7
